type,name,file,line,citation,source,priority,note
symbol,iosPlugin,lib/features/plant_intelligence/data/services/flutter_notification_service.dart,131,12†lib\features\plant_intelligence\data\services\flutter_notification_service.dart:131,unused_symbols,high,export missing
symbol,macOSPlugin,lib/features/plant_intelligence/data/services/flutter_notification_service.dart,143,12†lib\features\plant_intelligence\data\services\flutter_notification_service.dart:143,unused_symbols,high,export missing
symbol,pendingNotifications,lib/features/plant_intelligence/data/services/flutter_notification_service.dart,377,12†lib\features\plant_intelligence\data\services\flutter_notification_service.dart:377,unused_symbols,high,export missing
symbol,NotificationTypeAdapter,lib/features/plant_intelligence/data/services/notification_initialization.dart,115,12†lib\features\plant_intelligence\data\services\notification_initialization.dart:115,unused_symbols,high,export missing
symbol,NotificationPriorityAdapter,lib/features/plant_intelligence/data/services/notification_initialization.dart,130,12†lib\features\plant_intelligence\data\services\notification_initialization.dart:130,unused_symbols,high,export missing
symbol,NotificationStatusAdapter,lib/features/plant_intelligence/data/services/notification_initialization.dart,145,12†lib\features\plant_intelligence\data\services\notification_initialization.dart:145,unused_symbols,high,export missing
symbol,deleteArchivedNotifications,lib/features/plant_intelligence/data/services/plant_notification_service.dart,325,12†lib\features\plant_intelligence\data\services\plant_notification_service.dart:325,unused_symbols,high,export missing
symbol,archivedNotifications,lib/features/plant_intelligence/data/services/plant_notification_service.dart,330,12†lib\features\plant_intelligence\data\services\plant_notification_service.dart:330,unused_symbols,high,export missing
symbol,isNotificationTypeEnabled,lib/features/plant_intelligence/data/services/plant_notification_service.dart,671,12†lib\features\plant_intelligence\data\services\plant_notification_service.dart:671,unused_symbols,high,export missing
symbol,PlantAnalysisResultExtension,lib/features/plant_intelligence/domain/entities/analysis_result.dart,62,12†lib\features\plant_intelligence\domain\entities\analysis_result.dart:62,unused_symbols,high,export missing
symbol,HabitatRequirements,lib/features/plant_intelligence/domain/entities/beneficial_insect.dart,9,12†lib\features\plant_intelligence\domain\entities\beneficial_insect.dart:9,unused_symbols,high,export missing
symbol,BeneficialInsectHive,lib/features/plant_intelligence/domain/entities/beneficial_insect.dart,48,12†lib\features\plant_intelligence\domain\entities\beneficial_insect.dart:48,unused_symbols,high,export missing
symbol,BioControlRecommendationHive,lib/features/plant_intelligence/domain/entities/bio_control_recommendation.dart,64,12†lib\features\plant_intelligence\domain\entities\bio_control_recommendation.dart:64,unused_symbols,high,export missing
symbol,ConditionStatusExtension,lib/features/plant_intelligence/domain/entities/condition_enums.dart,105,12†lib\features\plant_intelligence\domain\entities\condition_enums.dart:105,unused_symbols,high,export missing
symbol,RecommendationTypeExtension,lib/features/plant_intelligence/domain/entities/condition_enums.dart,193,12†lib\features\plant_intelligence\domain\entities\condition_enums.dart:193,unused_symbols,high,export missing
symbol,RecommendationPriorityExtension,lib/features/plant_intelligence/domain/entities/condition_enums.dart,255,12†lib\features\plant_intelligence\domain\entities\condition_enums.dart:255,unused_symbols,high,export missing
symbol,WeatherTrendExtension,lib/features/plant_intelligence/domain/entities/condition_enums.dart,324,12†lib\features\plant_intelligence\domain\entities\condition_enums.dart:324,unused_symbols,high,export missing
symbol,SoilTypeExtension,lib/features/plant_intelligence/domain/entities/condition_enums.dart,370,12†lib\features\plant_intelligence\domain\entities\condition_enums.dart:370,unused_symbols,high,export missing
symbol,ExposureTypeExtension,lib/features/plant_intelligence/domain/entities/condition_enums.dart,432,12†lib\features\plant_intelligence\domain\entities\condition_enums.dart:432,unused_symbols,high,export missing
symbol,TemperatureCondition,lib/features/plant_intelligence/domain/entities/condition_models.dart,9,12†lib\features\plant_intelligence\domain\entities\condition_models.dart:9,unused_symbols,high,export missing
symbol,MoistureCondition,lib/features/plant_intelligence/domain/entities/condition_models.dart,68,12†lib\features\plant_intelligence\domain\entities\condition_models.dart:68,unused_symbols,high,export missing
symbol,LightCondition,lib/features/plant_intelligence/domain/entities/condition_models.dart,132,12†lib\features\plant_intelligence\domain\entities\condition_models.dart:132,unused_symbols,high,export missing
symbol,SoilCondition,lib/features/plant_intelligence/domain/entities/condition_models.dart,212,12†lib\features\plant_intelligence\domain\entities\condition_models.dart:212,unused_symbols,high,export missing
symbol,RiskFactor,lib/features/plant_intelligence/domain/entities/condition_models.dart,317,12†lib\features\plant_intelligence\domain\entities\condition_models.dart:317,unused_symbols,high,export missing
symbol,Opportunity,lib/features/plant_intelligence/domain/entities/condition_models.dart,353,12†lib\features\plant_intelligence\domain\entities\condition_models.dart:353,unused_symbols,high,export missing
symbol,CompanionPlant,lib/features/plant_intelligence/domain/entities/condition_models.dart,428,12†lib\features\plant_intelligence\domain\entities\condition_models.dart:428,unused_symbols,high,export missing
symbol,TemperatureConditionExtension,lib/features/plant_intelligence/domain/entities/condition_models.dart,457,12†lib\features\plant_intelligence\domain\entities\condition_models.dart:457,unused_symbols,high,export missing
symbol,MoistureConditionExtension,lib/features/plant_intelligence/domain/entities/condition_models.dart,475,12†lib\features\plant_intelligence\domain\entities\condition_models.dart:475,unused_symbols,high,export missing
symbol,LightConditionExtension,lib/features/plant_intelligence/domain/entities/condition_models.dart,493,12†lib\features\plant_intelligence\domain\entities\condition_models.dart:493,unused_symbols,high,export missing
symbol,intensityScore,lib/features/plant_intelligence/domain/entities/condition_models.dart,496,12†lib\features\plant_intelligence\domain\entities\condition_models.dart:496,unused_symbols,high,export missing
symbol,SoilConditionExtension,lib/features/plant_intelligence/domain/entities/condition_models.dart,507,12†lib\features\plant_intelligence\domain\entities\condition_models.dart:507,unused_symbols,high,export missing
symbol,phScore,lib/features/plant_intelligence/domain/entities/condition_models.dart,510,12†lib\features\plant_intelligence\domain\entities\condition_models.dart:510,unused_symbols,high,export missing
symbol,nutrientScore,lib/features/plant_intelligence/domain/entities/condition_models.dart,514,12†lib\features\plant_intelligence\domain\entities\condition_models.dart:514,unused_symbols,high,export missing
symbol,drainageScore,lib/features/plant_intelligence/domain/entities/condition_models.dart,515,12†lib\features\plant_intelligence\domain\entities\condition_models.dart:515,unused_symbols,high,export missing
symbol,RiskFactorExtension,lib/features/plant_intelligence/domain/entities/condition_models.dart,531,12†lib\features\plant_intelligence\domain\entities\condition_models.dart:531,unused_symbols,high,export missing
symbol,OpportunityExtension,lib/features/plant_intelligence/domain/entities/condition_models.dart,543,12†lib\features\plant_intelligence\domain\entities\condition_models.dart:543,unused_symbols,high,export missing
symbol,GardenContextExtension,lib/features/plant_intelligence/domain/entities/garden_context.dart,335,12†lib\features\plant_intelligence\domain\entities\garden_context.dart:335,unused_symbols,high,export missing
symbol,profit,lib/features/plant_intelligence/domain/entities/garden_context.dart,362,12†lib\features\plant_intelligence\domain\entities\garden_context.dart:362,unused_symbols,high,export missing
symbol,diversityRatio,lib/features/plant_intelligence/domain/entities/garden_context.dart,442,12†lib\features\plant_intelligence\domain\entities\garden_context.dart:442,unused_symbols,high,export missing
symbol,SoilInfoExtension,lib/features/plant_intelligence/domain/entities/garden_context.dart,460,12†lib\features\plant_intelligence\domain\entities\garden_context.dart:460,unused_symbols,high,export missing
symbol,PlantIntelligenceReportExtension,lib/features/plant_intelligence/domain/entities/intelligence_report.dart,91,12†lib\features\plant_intelligence\domain\entities\intelligence_report.dart:91,unused_symbols,high,export missing
symbol,IntelligentSuggestion,lib/features/plant_intelligence/domain/entities/intelligent_suggestion.dart,12,12†lib\features\plant_intelligence\domain\entities\intelligent_suggestion.dart:12,unused_symbols,high,export missing
symbol,SuggestionPriority,lib/features/plant_intelligence/domain/entities/intelligent_suggestion.dart,49,12†lib\features\plant_intelligence\domain\entities\intelligent_suggestion.dart:49,unused_symbols,high,export missing
symbol,SuggestionCategory,lib/features/plant_intelligence/domain/entities/intelligent_suggestion.dart,61,12†lib\features\plant_intelligence\domain\entities\intelligent_suggestion.dart:61,unused_symbols,high,export missing
symbol,NotificationTypeExtension,lib/features/plant_intelligence/domain/entities/notification_alert.dart,136,12†lib\features\plant_intelligence\domain\entities\notification_alert.dart:136,unused_symbols,high,export missing
symbol,NotificationPriorityExtension,lib/features/plant_intelligence/domain/entities/notification_alert.dart,211,12†lib\features\plant_intelligence\domain\entities\notification_alert.dart:211,unused_symbols,high,export missing
symbol,NotificationStatusExtension,lib/features/plant_intelligence/domain/entities/notification_alert.dart,284,12†lib\features\plant_intelligence\domain\entities\notification_alert.dart:284,unused_symbols,high,export missing
symbol,NotificationAlertExtension,lib/features/plant_intelligence/domain/entities/notification_alert.dart,315,12†lib\features\plant_intelligence\domain\entities\notification_alert.dart:315,unused_symbols,high,export missing
symbol,age,lib/features/plant_intelligence/domain/entities/notification_alert.dart,339,12†lib\features\plant_intelligence\domain\entities\notification_alert.dart:339,unused_symbols,high,export missing
symbol,daysPenalty,lib/features/plant_intelligence/domain/entities/notification_alert.dart,388,12†lib\features\plant_intelligence\domain\entities\notification_alert.dart:388,unused_symbols,high,export missing
symbol,PestHive,lib/features/plant_intelligence/domain/entities/pest.dart,43,12†lib\features\plant_intelligence\domain\entities\pest.dart:43,unused_symbols,high,export missing
symbol,PestObservationHive,lib/features/plant_intelligence/domain/entities/pest_observation.dart,38,12†lib\features\plant_intelligence\domain\entities\pest_observation.dart:38,unused_symbols,high,export missing
symbol,PlantConditionExtension,lib/features/plant_intelligence/domain/entities/plant_condition.dart,82,12†lib\features\plant_intelligence\domain\entities\plant_condition.dart:82,unused_symbols,high,export missing
